source_file_name,hospital_id,hospital_name,last_updated_on,hospital_state,license_number,payer_name,plan_name,code_type,raw_code,description,setting,modifiers,standard_charge_gross,standard_charge_discounted_cash,standard_charge_negotiated_dollar,standard_charge_negotiated_percentage,standard_charge_min,standard_charge_max,standard_charge_methodology,additional_payer_notes,additional_generic_notes
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,HARP,CPT,99283,EMERGENCY DEPT VISIT LOW MDM,outpatient,null,null,null,79.79,null,79.79,79.79,other,null,per unit
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Humana,Humana,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,160.67,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,United,HC Compass,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,57020.41,null,4296.35,57084.61,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,BCBS Medicare Advantage,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,78,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Magnacare,Standard,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,597.61,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Christian,Brothers,CPT,43239,UPPER GI ENDOSCOPY BIOPSY,outpatient,null,null,null,14836,null,5954,14836,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,SEIU1199,SEIU1199,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,24034.78,null,24034.78,79673.06,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Amidacare,MA Program,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,83.77,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,MetroPlus,Medicare Advantage,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,153.45,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Fidelis,Medicaid,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,1037.65,null,165.4,3206.34,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,HIP Commerical EPO PPO,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,1790,1163.5,723.02,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,Essential Plan 1 2,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,84.58,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Emblem,Essential Plan 1 2,CPT,43239,PR EDG TRANSORAL BIOPSY SINGLE/MULTIPLE,both,null,3925,2551.25,166.97,null,146.49,1733.49,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,VNSNY,Choice Medicaid,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,527.57,null,165.4,3206.34,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Agewell,Agewell,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,1089.53,null,141.77,1815.1,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Aetna,Commercial,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,45907.79,null,24034.78,79673.06,case rate,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,Empire,Connection,CPT,99283,PR EMERGENCY DEPARTMENT VISIT LOW MDM,both,null,385,250.25,278.39,null,64.75,366.24,fee schedule,null,null
13-1740114_montefiore-medical-center_standardcharges.csv.gz,62915ae8-8d64-4e2f-b05f-b18edde57a3d,Montefiore Medical Center,2024-07-01,NY,13-1740114,CentersPlan,Medicare Advan I SNP,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,outpatient,null,null,null,157.52,null,157.52,157.52,other,null,per unit
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,bcbsout/statemedicare1210,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1037.64,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hipsmartstart1267,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,13788.39,42,null,null,percent of total billed charges,"42 percent of billed charges. Add on payment. Minimum charges threshold of $15,000.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,somos,hipmcdenhanced-essential2(somos)3797,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,13788.39,42,null,null,percent of total billed charges,"42 percent of billed charges. Add on payment. Minimum charges threshold of $15,000.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstplatinumtotal,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,null,null,null,null,null,null,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,administrativeconcepts1423,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,68004.72,73,null,null,Percent of total billed charges,73 percent of charges,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,worldtradecenter-logistichealthincorporated3105,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1069,73,null,null,percent of total billed charges,73 percent of billed charges,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,bcbsout/statemedicare1210,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,326.6,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hippos1100,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,7822,null,null,null,Case Rate,237 percent of Medicare RBRVS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,uhc,unitedhealthcareppo1160,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,7892.93,null,null,null,Case Rate,". MPL 100/50/25% all add ons apply, and lesser of 100% of billed charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bluecrossblueshieldpriorityppo3726,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,471,null,null,null,Case rate,"100 Percent of Medicaid APG. Not APG payable, or payable under another fee schedule like ASP/AWP pays at 30% of charges",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hiphmo1097,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,2560,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,ghi,ghi/valueoptionsbehavorialmgmt-bmp1315,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,11671,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,hiplich1094,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,2560,null,null,null,Case Rate,.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bluecrossblueshieldpriorityhmo1694,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,39345.48,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight GMLOS + 6 Outlier per Diem $9,081.00 Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,aetnaopenaccesshmo1414,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,8124.66,null,null,null,Case Rate,". Primary procedure pays at 100%, secondary at 50%, all subsequent at 25%.  Lesser of applies when negotiated rates exceed charges less addons.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,unitedhealthcareinsaarp1152,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,326.6,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,hip,emblemhealthcarepartnersessential43015,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,2490,null,null,null,Case Rate,. Lesser of applies when negotiated rates exceed charges less addons.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,cigna,cignaindemnity1045,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,10932.22,33.3,null,null,percent of total billed charges,33.3 percent of billed charges. Add on payment,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,local32bj1301,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,5228,null,null,null,Case Rate,. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,aetnasignatureadministratorsppo1417,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,8124.66,null,null,null,Case Rate,". Primary procedure pays at 100%, secondary at 50%, all subsequent at 25%.  Lesser of applies when negotiated rates exceed charges less addons.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,phphealthcare(champus)1426,CPT,99283,HC EMERGENCY DEPT VISIT LVL 3,both,null,5106.17,970.17,3982.81,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,bcbspathwayenhanced1690,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,1248.57,null,null,null,Fee Schedule,120 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstgoldleafexchange1805,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,medicare,agewellmedicare1630,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,null,null,null,null,null,Not separately priced,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsglobaltransplants1571,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,null,null,null,null,null,null,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,bcbshealthplusnychildhealthplusny1090,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,1,null,null,null,Case rate,100 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,principalfinancial1253,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,null,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,centerlight,centerlightpace1790,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,333.13,null,null,null,Case Rate,102% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,kaiserpermanente1246,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,null,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,globalexcelmanagementi1238,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1142.22,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsnysempire1683,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,40026.51,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight GMLOS + 6 Outlier per Diem $9,081.00 Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,globalexcelmanagementi1239,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,25607.01,78,null,null,percent of total billed charges,78 percent of billed charges. Add on payment,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthplus,bcbspathwayenhanced1690,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,null,null,null,null,Fee Schedule,120 Percent of Medicaid APG.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,somos,bcbshealthplussomosspecialneedsharp3783,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1040.48,null,null,null,Fee Schedule,135 percent of Medicaid APG. otherwise 135% of Ordered NYS MCD FS or 135% of ASP+6%,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,cigna,cignamanagedcare/pos1046,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,10932.22,33.3,null,null,percent of total billed charges,33.3 percent of billed charges. Add on payment,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,qualcareinc1257,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,1702.06,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,multiplan,kaiserfoundation1245,CPT,43239,HC UGI W BX. SGL/MULTIPLE,both,null,1464.39,278.23,1142.22,78,null,null,percent of total billed charges,78% of Billed Charges. Lesser of 100% of billed charges applies.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,bcbs,bcbsblueconnection(allplans)-nonpar3777,CPT,99283,HC EMERG DEPT F/U VISIT LVL 3,both,null,2182.13,414.6,null,null,null,null,Fee Schedule,105 percent of Medicaid APG. otherwise 105% of Ordered NYS MCD FS or 105% of ASP+6%,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,coresource1642,MS-DRG,MS-DRG 872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,null,25883.26,null,null,null,Case Rate,"Medicare Base Rate times Standard Inpatient Weight GMLOS + 8 Outlier per Diem $6,706.00. Add-on payment, and lesser of 100% of billed charges.",null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstabsolutecarefida1921,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,861.24,null,null,null,Case Rate,100% of Medicare OPPS.,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,aetna,aetnahmo1005,LOCAL,43239,HEAD HUM 19MM 50MM SHLDR UNIVERS STRL LF CUF ARTHROPATHY,both,null,32829.5,6237.61,6894.2,21,null,null,percent of total billed charges,21 percent of billed charges. Add on payment,null
133971298-1801992631_nyu-langone-tisch_standardcharges.csv.gz,40e6a8c8-a68c-4d28-b1d5-fa70d6d09636,NYU Langone,2025-01-01,NY,7002053H,healthfirst,healthfirstessentialplan21783,CPT,43239,EGD BIOPSY SINGLE/MULTIPLE,both,null,null,null,2341.08,null,null,null,Case Rate,225% of NYS APG. Lesser of 100% of billed charges applies.,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Magnacare,Standard,CPT,43239,HC Egd Transoral Biopsy Single/Multiple,inpatient,null,1800,null,null,82,1233,1476,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Empire,HMO,CPT,43239,Egd biopsy single/multiple,outpatient,null,null,null,3198.32,null,2718.13,4473.06,Other,price per visit,price per visit
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Bright Health,Bright Health Government - Medicare,CPT,43239,HC Egd Transoral Biopsy Single/Multiple,outpatient,null,1800,1048.28,968.08,null,127.36,1257.93,Fee Schedule,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Emblem,MSHS CAID,CPT,99283,HC ED Visit Level 3 Pa,outpatient,null,1400,329.95,null,75,560,1120,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Magnacare,JIB,CPT,99283,Emer Dept Moderate Severity - 99283,inpatient,null,2100,null,null,74,1438.5,1722,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Fidelis,Fidelis Medicare Advantage and Managed Long Term Care-Medicaid Advantage Plus,CPT,99283,HC Psych ED Visit Level 3,outpatient,HK,2100,329.95,null,60,840,1680,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Affinity,"Affinity Medicaid, HARP, CHIP",CPT,99283,Emer Dept Moderate Severity - 99283,outpatient,null,2100,329.95,null,50,840,1680,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Emblem,HIP Medicare Advantage (SNP),CPT,43239,Egd Transoral Biopsy Single/Multiple - 43239,outpatient,null,2200,1048.28,1048.28,null,153.45,1257.93,Fee Schedule,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,MetroPlus,MetroPlus Exchange,CPT,43239,HC Egd Transoral Biopsy Single/Multiple,outpatient,null,1800,1048.28,1257.93,null,127.36,1257.93,Fee Schedule,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Oscar,Small Group,MS-DRG,872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,inpatient,null,null,13241.87,21396.17,null,6374.31,38357.42,case rate,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,MetroPlus,MetroPlus Exchange,CPT,99283,Emer Dept Moderate Severity - 99283,outpatient,null,2100,329.95,395.94,null,78,395.94,Fee Schedule,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,MetroPlus,MetroPlus Government - Medicare Advantage,CPT,43239,Egd Transoral Biopsy Single/Multiple - 43239,outpatient,null,2200,1048.28,1048.28,null,153.45,1257.93,Fee Schedule,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Magnacare,Standard,CPT,99283,Emer Dept Moderate Severity - 99283,inpatient,null,2100,null,null,82,1438.5,1722,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Multiplan,Primary Network,CPT,43239,Egd Transoral Biopsy Single/Multiple - 43239,outpatient,null,2200,1048.28,null,76,880,1760,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Emblem,MSHS CAID,CPT,99283,Emer Dept Moderate Severity - 99283,outpatient,null,2100,329.95,null,75,840,1680,percent of total billed charges,null,null
131624096_mount-sinai-hospital_standardcharges.csv.gz,5954cbad-a7c5-43f7-b356-8f2ecdad579a,The Mount Sinai Hospital,2024-09-16,NY,330024,Aetna,Medicare,CPT,99283,HC ED Visit Level 3 Pa,outpatient,null,1400,329.95,329.95,null,78,395.94,Fee Schedule,null,null
